index,PI-positivi,PI-deceduti,PO-positivi,PO-deceduti,LI-positivi,LI-deceduti,FI-positivi,FI-deceduti,AR-positivi,AR-deceduti,PT-positivi,PT-deceduti,GR-positivi,GR-deceduti,MS-positivi,MS-deceduti,SI-positivi,SI-deceduti,LU-positivi,LU-deceduti
2020-07-23,954,90.0,559,52.0,485,63.0,3296,417.0,693,50.0,756,81.0,408,24.0,1057,174.0,431,33.0,1388,143.0
2020-07-24,957,90.0,559,52.0,485,63.0,3298,417.0,695,50.0,756,81.0,408,24.0,1057,174.0,431,33.0,1391,144.0
2020-07-25,957,90.0,563,52.0,487,63.0,3300,417.0,695,50.0,756,81.0,410,25.0,1057,174.0,431,33.0,1392,144.0
2020-07-26,959,90.0,563,52.0,487,63.0,3301,417.0,695,50.0,756,81.0,412,25.0,1057,174.0,431,33.0,1398,144.0
2020-07-27,959,90.0,565,52.0,488,63.0,3304,417.0,695,50.0,756,81.0,415,25.0,1057,174.0,435,33.0,1402,144.0
2020-07-28,960,90.0,565,52.0,489,63.0,3306,417.0,697,50.0,756,81.0,418,25.0,1057,174.0,436,33.0,1405,144.0
2020-07-29,961,90.0,566,52.0,490,63.0,3312,417.0,703,50.0,757,81.0,418,25.0,1058,174.0,440,33.0,1407,144.0
2020-07-30,969,90.0,572,52.0,494,63.0,3316,417.0,713,50.0,759,81.0,420,25.0,1075,174.0,441,33.0,1414,144.0
2020-07-31,969,90.0,572,52.0,494,63.0,3319,417.0,714,50.0,759,81.0,420,25.0,1076,174.0,441,33.0,1417,144.0
2020-08-01,970,90.0,572,52.0,494,63.0,3334,417.0,716,50.0,761,81.0,420,25.0,1076,174.0,441,33.0,1419,144.0
2020-08-02,971,90.0,572,52.0,494,63.0,3343,417.0,729,50.0,762,81.0,421,25.0,1076,174.0,445,33.0,1423,144.0
2020-08-03,972,90.0,572,52.0,495,63.0,3353,417.0,733,50.0,764,81.0,422,25.0,1078,174.0,446,33.0,1429,144.0
2020-08-04,972,90.0,576,52.0,496,63.0,3360,417.0,734,50.0,771,81.0,422,25.0,1078,174.0,451,33.0,1430,144.0
2020-08-05,974,90.0,579,52.0,498,63.0,3378,417.0,734,50.0,772,81.0,424,25.0,1078,174.0,451,33.0,1440,145.0
2020-08-06,979,90.0,581,52.0,506,63.0,3381,417.0,735,50.0,775,81.0,424,25.0,1085,174.0,452,33.0,1444,145.0
2020-08-07,980,91.0,581,52.0,508,63.0,3383,417.0,735,50.0,775,81.0,427,25.0,1089,174.0,454,33.0,1451,145.0
2020-08-08,980,91.0,584,52.0,508,63.0,3392,417.0,739,50.0,775,81.0,427,25.0,1097,174.0,457,33.0,1455,145.0
2020-08-09,985,91.0,585,52.0,511,63.0,3404,417.0,739,50.0,777,81.0,429,25.0,1105,174.0,457,33.0,1457,145.0
2020-08-10,985,91.0,585,52.0,514,63.0,3422,417.0,744,50.0,783,81.0,429,25.0,1108,174.0,459,33.0,1472,145.0
2020-08-11,993,91.0,593,52.0,519,63.0,3437,417.0,748,50.0,787,81.0,432,25.0,1109,174.0,464,33.0,1479,145.0
2020-08-12,1004,91.0,594,52.0,522,63.0,3446,417.0,752,50.0,788,81.0,435,25.0,1115,174.0,469,33.0,1485,145.0
2020-08-13,1007,91.0,597,52.0,526,63.0,3460,417.0,758,50.0,794,81.0,441,25.0,1124,174.0,471,33.0,1490,145.0
2020-08-14,1012,91.0,600,52.0,532,63.0,3469,417.0,762,50.0,794,81.0,442,25.0,1132,174.0,473,33.0,1496,145.0
2020-08-15,1013,91.0,600,52.0,532,63.0,3476,417.0,764,50.0,797,81.0,444,25.0,1141,174.0,480,33.0,1497,145.0
2020-08-16,1020,91.0,604,52.0,535,63.0,3574,417.0,774,50.0,802,81.0,450,25.0,1161,174.0,486,33.0,1498,146.0
2020-08-17,1031,91.0,608,52.0,545,63.0,3596,417.0,779,50.0,806,81.0,461,25.0,1178,174.0,494,33.0,1504,146.0
2020-08-18,1036,91.0,613,52.0,548,63.0,3617,417.0,794,50.0,807,81.0,465,25.0,1188,175.0,505,33.0,1509,146.0
2020-08-19,1046,91.0,616,52.0,549,63.0,3635,417.0,813,50.0,818,81.0,466,25.0,1210,175.0,508,33.0,1513,146.0
2020-08-20,1061,91.0,622,52.0,552,63.0,3661,417.0,820,50.0,824,81.0,477,25.0,1221,175.0,509,33.0,1525,146.0
2020-08-21,1066,91.0,623,52.0,557,63.0,3673,417.0,842,50.0,825,81.0,485,25.0,1228,175.0,509,33.0,1536,146.0
2020-08-22,1069,91.0,625,52.0,557,63.0,3691,417.0,846,50.0,829,81.0,486,25.0,1235,175.0,510,33.0,1536,147.0
2020-08-23,1072,91.0,635,52.0,559,63.0,3708,417.0,854,50.0,835,81.0,489,25.0,1245,175.0,515,33.0,1538,147.0
2020-08-24,1083,91.0,641,52.0,570,63.0,3720,418.0,866,50.0,849,81.0,499,25.0,1264,175.0,517,33.0,1551,147.0
2020-08-25,1095,91.0,652,52.0,579,63.0,3742,418.0,874,50.0,851,81.0,509,25.0,1274,175.0,519,33.0,1559,147.0
2020-08-26,1118,91.0,654,52.0,583,63.0,3766,418.0,881,50.0,856,81.0,513,25.0,1298,175.0,523,33.0,1572,147.0
2020-08-27,1129,91.0,668,52.0,591,63.0,3800,418.0,892,50.0,862,81.0,516,25.0,1321,175.0,524,33.0,1583,147.0
2020-08-28,1151,91.0,671,52.0,593,64.0,3813,418.0,900,50.0,865,81.0,516,25.0,1339,175.0,530,33.0,1589,147.0
2020-08-29,1159,91.0,677,52.0,595,64.0,3833,418.0,908,50.0,870,81.0,517,25.0,1341,175.0,531,33.0,1595,148.0
2020-08-30,1171,91.0,693,52.0,601,65.0,3847,418.0,927,50.0,871,81.0,518,25.0,1354,176.0,535,33.0,1596,148.0
2020-08-31,1188,91.0,695,52.0,607,65.0,3863,418.0,945,50.0,880,81.0,521,25.0,1362,176.0,542,33.0,1602,148.0
2020-09-01,1209,92.0,706,52.0,617,65.0,3882,418.0,967,50.0,896,81.0,529,25.0,1382,176.0,542,33.0,1621,148.0
2020-09-02,1227,92.0,720,52.0,627,65.0,3903,418.0,986,50.0,914,81.0,530,25.0,1397,176.0,548,33.0,1636,148.0
2020-09-03,1233,93.0,731,52.0,638,65.0,3927,418.0,996,50.0,918,81.0,533,25.0,1409,176.0,550,33.0,1642,148.0
2020-09-04,1236,93.0,731,53.0,641,65.0,3929,418.0,1022,50.0,925,81.0,538,25.0,1420,176.0,550,33.0,1642,148.0
2020-09-05,1243,93.0,734,53.0,644,65.0,3946,418.0,1025,50.0,926,81.0,540,25.0,1421,177.0,551,33.0,1644,148.0
2020-09-06,1264,93.0,753,53.0,649,65.0,3956,418.0,1034,50.0,933,81.0,546,25.0,1428,177.0,556,33.0,1645,148.0
2020-09-07,1282,93.0,763,53.0,664,65.0,3971,418.0,1047,51.0,938,81.0,548,25.0,1442,177.0,560,33.0,1668,148.0
2020-09-08,1289,93.0,783,53.0,672,65.0,3989,418.0,1057,51.0,944,81.0,552,25.0,1450,177.0,565,33.0,1678,148.0
2020-09-09,1327,93.0,790,53.0,680,65.0,4017,418.0,1064,51.0,957,81.0,558,25.0,1463,177.0,569,33.0,1697,148.0
2020-09-10,1362,93.0,803,53.0,683,65.0,4043,418.0,1074,51.0,968,81.0,566,25.0,1475,177.0,572,33.0,1721,148.0
2020-09-11,1387,93.0,805,53.0,685,65.0,4046,418.0,1080,51.0,973,81.0,577,25.0,1484,177.0,581,33.0,1732,148.0
2020-09-12,1394,93.0,811,53.0,686,65.0,4078,418.0,1085,51.0,975,81.0,577,25.0,1491,177.0,582,33.0,1745,148.0
2020-09-13,1418,93.0,827,54.0,688,65.0,4097,418.0,1095,51.0,977,81.0,581,25.0,1492,177.0,587,33.0,1752,148.0
2020-09-14,1450,93.0,833,54.0,692,65.0,4138,418.0,1106,51.0,996,81.0,587,25.0,1500,177.0,595,33.0,1773,148.0
2020-09-15,1478,94.0,846,54.0,704,65.0,4168,419.0,1126,51.0,1004,81.0,590,25.0,1507,177.0,602,33.0,1784,149.0
2020-09-16,1492,94.0,855,54.0,709,65.0,4210,419.0,1136,51.0,1009,81.0,595,25.0,1519,178.0,606,33.0,1788,149.0
2020-09-17,1512,94.0,857,54.0,723,65.0,4233,419.0,1147,51.0,1015,81.0,596,25.0,1526,178.0,617,33.0,1794,149.0
2020-09-18,1526,95.0,872,54.0,731,65.0,4237,419.0,1157,52.0,1021,82.0,596,25.0,1531,178.0,622,33.0,1811,149.0
2020-09-19,1534,97.0,875,54.0,731,65.0,4261,420.0,1157,52.0,1025,83.0,603,25.0,1532,178.0,630,33.0,1812,149.0
2020-09-20,1566,97.0,884,54.0,739,65.0,4297,420.0,1170,52.0,1030,83.0,605,25.0,1535,178.0,633,33.0,1821,149.0
2020-09-21,1595,97.0,895,54.0,753,65.0,4341,420.0,1181,53.0,1037,83.0,611,25.0,1537,178.0,642,33.0,1832,149.0
2020-09-22,1656,97.0,914,54.0,771,65.0,4389,420.0,1186,53.0,1047,83.0,614,25.0,1539,178.0,648,33.0,1874,149.0
2020-09-23,1691,97.0,949,54.0,789,65.0,4424,420.0,1196,53.0,1076,83.0,615,25.0,1542,179.0,669,33.0,1893,149.0
2020-09-24,1724,97.0,993,54.0,794,65.0,4461,420.0,1219,53.0,1089,83.0,619,25.0,1545,179.0,675,33.0,1911,149.0
2020-09-25,1776,97.0,999,54.0,795,65.0,4504,421.0,1234,53.0,1101,84.0,620,25.0,1554,179.0,694,33.0,1937,149.0
2020-09-26,1822,97.0,1007,54.0,806,65.0,4541,421.0,1278,53.0,1109,84.0,629,25.0,1561,179.0,713,33.0,1957,149.0
2020-09-27,1862,97.0,1036,54.0,830,65.0,4613,422.0,1335,53.0,1123,84.0,639,25.0,1565,180.0,732,33.0,1988,149.0
2020-09-28,1933,97.0,1061,54.0,846,65.0,4734,422.0,1361,53.0,1139,84.0,649,25.0,1578,180.0,746,33.0,2015,149.0
2020-09-29,2033,97.0,1094,54.0,870,65.0,4848,423.0,1423,53.0,1170,84.0,657,25.0,1612,181.0,760,33.0,2078,149.0
2020-09-30,2136,97.0,1177,54.0,892,65.0,4998,423.0,1462,53.0,1203,84.0,668,25.0,1625,181.0,791,33.0,2141,149.0
2020-10-01,2218,97.0,1224,54.0,915,65.0,5136,423.0,1540,53.0,1250,84.0,677,26.0,1641,181.0,815,33.0,2194,149.0
2020-10-02,2274,97.0,1294,54.0,934,65.0,5245,428.0,1618,53.0,1262,84.0,691,26.0,1666,182.0,857,33.0,2235,149.0
2020-10-03,2347,97.0,1330,54.0,962,65.0,5345,428.0,1720,54.0,1286,84.0,707,26.0,1694,182.0,897,33.0,2268,149.0
2020-10-04,2432,99.0,1374,54.0,999,65.0,5541,428.0,1797,54.0,1322,84.0,724,26.0,1713,182.0,924,33.0,2305,149.0
2020-10-05,2497,100.0,1430,54.0,1044,65.0,5684,429.0,1872,54.0,1372,84.0,736,26.0,1741,182.0,974,33.0,2362,149.0
2020-10-06,2577,100.0,1469,54.0,1072,65.0,5947,430.0,1952,54.0,1436,84.0,745,26.0,1787,183.0,1018,33.0,2464,149.0
2020-10-07,2756,100.0,1493,54.0,1123,65.0,6206,431.0,2043,55.0,1494,84.0,766,26.0,1829,183.0,1105,33.0,2531,149.0
2020-10-08,2889,100.0,1543,54.0,1176,65.0,6520,436.0,2127,55.0,1599,84.0,794,26.0,1856,183.0,1139,33.0,2609,149.0
2020-10-09,3082,100.0,1580,54.0,1239,65.0,6867,440.0,2215,57.0,1677,86.0,813,26.0,1923,184.0,1193,33.0,2649,149.0
2020-10-10,3190,100.0,1643,54.0,1281,66.0,7110,441.0,2303,57.0,1778,86.0,846,26.0,1971,184.0,1249,33.0,2679,149.0
2020-10-11,3294,100.0,1684,56.0,1386,66.0,7413,449.0,2443,57.0,1801,86.0,869,26.0,2001,186.0,1279,33.0,2746,149.0
2020-10-12,3506,102.0,1735,58.0,1562,66.0,7690,449.0,2563,58.0,1852,87.0,901,26.0,2061,186.0,1350,35.0,2841,149.0
2020-10-13,3675,103.0,1833,58.0,1671,68.0,8122,452.0,2612,58.0,1931,87.0,935,26.0,2125,188.0,1425,35.0,3022,149.0
2020-10-14,3864,106.0,1934,58.0,1790,71.0,8644,456.0,2722,58.0,2061,87.0,968,26.0,2190,189.0,1492,35.0,3212,149.0
2020-10-15,4146,108.0,2145,59.0,1953,72.0,9182,462.0,2830,59.0,2222,88.0,1007,26.0,2277,189.0,1576,35.0,3402,151.0
2020-10-16,4381,108.0,2412,60.0,2163,73.0,9861,467.0,3052,60.0,2453,89.0,1038,26.0,2348,190.0,1620,35.0,3583,153.0
2020-10-17,4564,113.0,2617,62.0,2367,76.0,10478,468.0,3275,61.0,2600,91.0,1078,26.0,2395,191.0,1667,35.0,3693,153.0
2020-10-18,4739,115.0,2844,63.0,2481,77.0,11104,469.0,3370,62.0,2781,92.0,1116,26.0,2462,191.0,1710,35.0,3835,153.0
2020-10-19,4937,118.0,3035,63.0,2575,78.0,11774,470.0,3593,64.0,2969,93.0,1167,26.0,2580,192.0,1771,37.0,4007,155.0
2020-10-20,5263,120.0,3215,65.0,2812,80.0,12608,472.0,3895,64.0,3233,93.0,1242,26.0,2748,194.0,1886,37.0,4271,155.0
2020-10-21,5639,122.0,3497,67.0,3017,83.0,13336,483.0,4161,66.0,3430,95.0,1318,26.0,2874,195.0,1968,37.0,4473,157.0
2020-10-22,5926,122.0,3717,70.0,3234,85.0,14086,488.0,4387,72.0,3720,95.0,1416,26.0,2925,197.0,2031,37.0,4650,157.0
2020-10-23,6134,124.0,3984,73.0,3415,85.0,14620,501.0,4706,72.0,3892,98.0,1494,26.0,3005,197.0,2088,37.0,4763,160.0
2020-10-24,6398,124.0,4195,73.0,3650,86.0,15197,508.0,4965,75.0,4005,99.0,1515,27.0,3087,199.0,2176,37.0,4871,161.0
2020-10-25,6734,128.0,4343,74.0,3773,90.0,15618,526.0,5247,77.0,4169,104.0,1583,27.0,3137,201.0,2245,37.0,5038,167.0
2020-10-26,7237,132.0,4645,75.0,3986,92.0,16406,536.0,5469,79.0,4383,107.0,1655,27.0,3164,204.0,2307,37.0,5281,167.0
2020-10-27,7686,137.0,4856,78.0,4197,92.0,17138,553.0,5668,80.0,4619,109.0,1736,27.0,3304,206.0,2416,37.0,5505,168.0
2020-10-28,8067,140.0,5131,80.0,4367,92.0,18049,566.0,5893,82.0,4881,115.0,1846,27.0,3368,207.0,2571,37.0,5739,171.0
2020-10-29,8414,144.0,5467,85.0,4521,95.0,18603,579.0,6145,82.0,5148,116.0,1915,27.0,3467,209.0,2710,37.0,6001,171.0
2020-10-30,8682,145.0,5655,85.0,4690,100.0,19304,589.0,6390,86.0,5339,118.0,2043,28.0,3581,214.0,2794,37.0,6157,175.0
2020-10-31,9113,150.0,5860,90.0,4891,106.0,19862,607.0,6622,90.0,5528,123.0,2111,29.0,3670,217.0,2873,37.0,6328,182.0
2020-11-01,9753,156.0,6030,91.0,5050,108.0,20488,623.0,6832,95.0,5735,127.0,2213,32.0,3721,219.0,2958,45.0,6585,188.0
2020-11-02,10084,161.0,6224,93.0,5177,114.0,20986,637.0,6977,96.0,5919,129.0,2293,32.0,3837,220.0,3061,50.0,6739,189.0
2020-11-03,10446,170.0,6450,99.0,5327,116.0,21698,659.0,7175,98.0,6150,132.0,2384,35.0,4041,225.0,3160,50.0,6944,192.0
2020-11-04,10738,178.0,6736,103.0,5460,118.0,22249,670.0,7468,98.0,6371,141.0,2475,37.0,4237,227.0,3283,52.0,7178,194.0
2020-11-05,11080,183.0,6996,107.0,5622,121.0,22749,687.0,7727,100.0,6656,149.0,2633,37.0,4601,231.0,3387,52.0,7397,195.0
2020-11-06,11369,187.0,7197,108.0,5719,124.0,23171,708.0,7955,100.0,6920,150.0,2786,37.0,4963,233.0,3494,52.0,7707,199.0
2020-11-07,11659,196.0,7401,112.0,5874,126.0,23838,730.0,8047,100.0,7129,153.0,2825,38.0,5220,235.0,3588,54.0,8061,206.0
2020-11-08,12013,204.0,7620,116.0,6043,126.0,24509,761.0,8171,102.0,7326,155.0,2906,41.0,5433,239.0,3639,54.0,8490,207.0
2020-11-09,12214,212.0,7799,119.0,6207,129.0,25070,776.0,8360,106.0,7524,160.0,3016,41.0,5538,243.0,3720,57.0,8674,211.0
2020-11-10,12499,214.0,7959,125.0,6352,130.0,25664,788.0,8514,110.0,7756,165.0,3130,42.0,5727,251.0,3814,57.0,8914,220.0
2020-11-11,12701,222.0,8190,132.0,6526,135.0,26092,800.0,8656,113.0,7988,166.0,3230,44.0,5819,254.0,3876,58.0,9143,222.0
2020-11-12,12974,230.0,8334,137.0,6641,137.0,26703,817.0,8808,116.0,8152,171.0,3288,44.0,5938,262.0,3936,60.0,9376,222.0
2020-11-13,13164,240.0,8441,140.0,6745,141.0,27068,831.0,8925,116.0,8280,176.0,3363,44.0,6013,267.0,3973,61.0,9501,227.0
2020-11-14,13279,246.0,8578,144.0,6802,145.0,27388,847.0,9000,116.0,8348,178.0,3385,48.0,6080,269.0,3998,63.0,9577,233.0
2020-11-15,13370,254.0,8685,148.0,6885,150.0,27640,872.0,9078,124.0,8455,181.0,3444,50.0,6134,276.0,4020,63.0,9710,237.0
2020-11-16,13557,259.0,8785,160.0,6993,160.0,28014,904.0,9201,124.0,8619,186.0,3492,52.0,6186,279.0,4059,65.0,9866,238.0
2020-11-17,13761,265.0,8834,163.0,7068,169.0,28293,929.0,9279,125.0,8728,190.0,3531,53.0,6290,285.0,4081,68.0,10024,245.0
2020-11-18,13995,268.0,8903,166.0,7134,176.0,28545,936.0,9362,127.0,8845,193.0,3575,54.0,6398,291.0,4156,73.0,10172,254.0
2020-11-19,14134,272.0,8966,169.0,7191,178.0,28806,951.0,9424,128.0,8929,201.0,3615,54.0,6458,293.0,4170,75.0,10300,255.0
2020-11-20,14263,278.0,9054,170.0,7232,180.0,29053,964.0,9492,129.0,9042,202.0,3631,61.0,6516,300.0,4196,76.0,10407,256.0
2020-11-21,14396,282.0,9133,173.0,7291,184.0,29202,969.0,9531,130.0,9098,204.0,3650,62.0,6558,309.0,4205,79.0,10480,256.0
2020-11-22,14492,286.0,9224,180.0,7332,191.0,29436,990.0,9569,132.0,9206,206.0,3687,62.0,6585,311.0,4241,79.0,10548,256.0
2020-11-23,14671,292.0,9302,187.0,7403,194.0,29633,1000.0,9638,132.0,9285,207.0,3715,62.0,6671,315.0,4291,81.0,10640,261.0
2020-11-24,14862,298.0,9419,191.0,7473,196.0,29906,1011.0,9669,134.0,9405,213.0,3727,63.0,6748,319.0,4335,84.0,10776,264.0
2020-11-25,14971,303.0,9525,196.0,7531,199.0,30100,1026.0,9715,136.0,9483,220.0,3755,63.0,6781,320.0,4368,85.0,10860,266.0
2020-11-26,15081,304.0,9576,198.0,7576,208.0,30331,1033.0,9776,139.0,9552,222.0,3790,63.0,6815,322.0,4396,86.0,10949,267.0
2020-11-27,15160,307.0,9600,204.0,7630,215.0,30476,1043.0,9800,139.0,9603,225.0,3799,64.0,6911,322.0,4407,86.0,11049,268.0
2020-11-28,15233,312.0,9654,209.0,7659,220.0,30575,1049.0,9826,139.0,9654,225.0,3813,65.0,6952,331.0,4425,88.0,11072,270.0
2020-11-29,15287,318.0,9687,210.0,7694,220.0,30731,1057.0,9852,141.0,9710,229.0,3828,67.0,7000,331.0,4449,89.0,11130,270.0
2020-11-30,15372,328.0,9750,212.0,7721,221.0,30877,1071.0,9877,160.0,9755,236.0,3839,69.0,7034,336.0,4460,92.0,11200,278.0
2020-12-01,15506,336.0,9782,214.0,7761,228.0,31030,1084.0,9909,171.0,9835,238.0,3846,69.0,7108,340.0,4480,94.0,11285,279.0
2020-12-02,15586,346.0,9814,217.0,7795,228.0,31177,1087.0,9978,173.0,9894,241.0,3864,72.0,7138,346.0,4521,97.0,11349,281.0
2020-12-03,15676,349.0,9875,217.0,7837,232.0,31391,1096.0,10013,179.0,9951,245.0,3881,72.0,7202,348.0,4539,99.0,11424,285.0
2020-12-04,15740,355.0,9913,219.0,7882,233.0,31486,1107.0,10049,184.0,10002,250.0,3886,72.0,7235,351.0,4557,102.0,11484,285.0
2020-12-05,15788,365.0,9925,222.0,7896,237.0,31567,1115.0,10075,188.0,10029,252.0,3933,77.0,7251,353.0,4570,105.0,11532,288.0
2020-12-06,15854,371.0,9945,225.0,7937,240.0,31686,1122.0,10116,198.0,10062,256.0,3943,78.0,7300,357.0,4600,105.0,11612,295.0
2020-12-07,15955,376.0,9986,227.0,8011,247.0,31869,1139.0,10172,199.0,10098,259.0,3957,81.0,7336,367.0,4615,105.0,11692,305.0
2020-12-08,16046,386.0,10029,229.0,8062,249.0,32019,1151.0,10188,203.0,10121,261.0,3980,81.0,7366,367.0,4638,107.0,11756,308.0
2020-12-09,16109,388.0,10077,229.0,8121,256.0,32147,1158.0,10211,205.0,10156,262.0,4021,81.0,7402,368.0,4666,108.0,11835,311.0
2020-12-10,16177,390.0,10109,233.0,8180,259.0,32285,1164.0,10234,205.0,10200,263.0,4036,82.0,7423,373.0,4682,109.0,11902,312.0
2020-12-11,16237,393.0,10137,236.0,8241,259.0,32403,1177.0,10267,210.0,10233,263.0,4046,82.0,7448,373.0,4695,115.0,11973,313.0
2020-12-12,16275,394.0,10158,238.0,8260,260.0,32501,1184.0,10286,211.0,10258,264.0,4060,82.0,7473,374.0,4707,117.0,12011,318.0
2020-12-13,16321,396.0,10177,241.0,8310,260.0,32617,1195.0,10332,211.0,10288,266.0,4089,85.0,7494,374.0,4722,118.0,12074,318.0
