index,PI-positivi,PI-deceduti,PO-positivi,PO-deceduti,LI-positivi,LI-deceduti,FI-positivi,FI-deceduti,AR-positivi,AR-deceduti,PT-positivi,PT-deceduti,GR-positivi,GR-deceduti,MS-positivi,MS-deceduti,SI-positivi,SI-deceduti,LU-positivi,LU-deceduti,PI-new_positivi,PO-new_positivi,LI-new_positivi,FI-new_positivi,AR-new_positivi,PT-new_positivi,GR-new_positivi,MS-new_positivi,SI-new_positivi,LU-new_positivi
2020-06-30,932,89.0,541,52.0,479,61.0,3218,411.0,681,49.0,749,81.0,402,24.0,1052,171.0,429,33.0,1362,142.0,0,2,0,0,0,0,0,0,0,0
2020-07-01,932,90.0,542,52.0,479,61.0,3221,411.0,682,49.0,749,81.0,402,24.0,1052,171.0,429,33.0,1362,142.0,0,1,0,3,1,0,0,0,0,0
2020-07-02,932,90.0,542,52.0,479,61.0,3222,411.0,682,49.0,749,81.0,402,24.0,1052,171.0,429,33.0,1362,142.0,0,0,0,1,0,0,0,0,0,0
2020-07-03,932,90.0,544,52.0,479,61.0,3222,411.0,682,49.0,749,81.0,402,24.0,1052,171.0,429,33.0,1364,142.0,0,2,0,0,0,0,0,0,0,2
2020-07-04,933,90.0,544,52.0,479,61.0,3222,413.0,682,49.0,749,81.0,404,24.0,1052,172.0,429,33.0,1365,142.0,1,0,0,0,0,0,2,0,0,1
2020-07-05,936,90.0,546,52.0,479,61.0,3223,414.0,682,49.0,749,81.0,404,24.0,1054,172.0,429,33.0,1365,143.0,3,2,0,1,0,0,0,2,0,0
2020-07-06,942,90.0,547,52.0,479,61.0,3225,414.0,683,49.0,749,81.0,404,24.0,1055,172.0,429,33.0,1366,143.0,6,1,0,2,1,0,0,1,0,1
2020-07-07,942,90.0,548,52.0,481,61.0,3226,414.0,684,50.0,749,81.0,404,24.0,1055,173.0,429,33.0,1367,143.0,0,1,2,1,1,0,0,0,0,1
2020-07-08,942,90.0,549,52.0,481,61.0,3226,414.0,684,50.0,749,81.0,405,24.0,1055,173.0,429,33.0,1367,143.0,0,1,0,0,0,0,1,0,0,0
2020-07-09,942,90.0,549,52.0,481,61.0,3236,414.0,689,50.0,749,81.0,405,24.0,1056,173.0,429,33.0,1367,143.0,0,0,0,10,5,0,0,1,0,0
2020-07-10,942,90.0,549,52.0,482,61.0,3236,415.0,689,50.0,749,81.0,405,24.0,1056,173.0,429,33.0,1367,143.0,0,0,1,0,0,0,0,0,0,0
2020-07-11,943,90.0,549,52.0,482,61.0,3239,416.0,690,50.0,749,81.0,405,24.0,1056,173.0,429,33.0,1371,143.0,1,0,0,3,1,0,0,0,0,4
2020-07-12,944,90.0,551,52.0,482,61.0,3242,416.0,690,50.0,749,81.0,405,24.0,1056,173.0,429,33.0,1371,143.0,1,2,0,3,0,0,0,0,0,0
2020-07-13,944,90.0,551,52.0,483,61.0,3242,416.0,690,50.0,750,81.0,407,24.0,1056,173.0,429,33.0,1371,143.0,0,0,1,0,0,1,2,0,0,0
2020-07-14,944,90.0,552,52.0,483,61.0,3246,416.0,690,50.0,752,81.0,408,24.0,1056,173.0,429,33.0,1374,143.0,0,1,0,4,0,2,1,0,0,3
2020-07-15,944,90.0,552,52.0,484,61.0,3250,416.0,691,50.0,754,81.0,408,24.0,1056,173.0,429,33.0,1376,143.0,0,0,1,4,1,2,0,0,0,2
2020-07-16,946,90.0,554,52.0,484,61.0,3259,416.0,691,50.0,755,81.0,408,24.0,1056,173.0,429,33.0,1377,143.0,2,2,0,9,0,1,0,0,0,1
2020-07-17,946,90.0,555,52.0,484,61.0,3261,416.0,693,50.0,755,81.0,408,24.0,1056,173.0,429,33.0,1380,143.0,0,1,0,2,2,0,0,0,0,3
2020-07-18,946,90.0,556,52.0,484,63.0,3263,417.0,693,50.0,755,81.0,408,24.0,1056,173.0,429,33.0,1380,143.0,0,1,0,2,0,0,0,0,0,0
2020-07-19,948,90.0,556,52.0,484,63.0,3275,417.0,693,50.0,756,81.0,408,24.0,1056,173.0,430,33.0,1381,143.0,2,0,0,12,0,1,0,0,1,1
2020-07-20,948,90.0,558,52.0,484,63.0,3281,417.0,693,50.0,756,81.0,408,24.0,1056,173.0,430,33.0,1384,143.0,0,2,0,6,0,0,0,0,0,3
2020-07-21,949,90.0,559,52.0,484,63.0,3291,417.0,693,50.0,756,81.0,408,24.0,1057,173.0,431,33.0,1384,143.0,1,1,0,10,0,0,0,1,1,0
2020-07-22,951,90.0,559,52.0,484,63.0,3294,417.0,693,50.0,756,81.0,408,24.0,1057,174.0,431,33.0,1385,143.0,2,0,0,3,0,0,0,0,0,1
2020-07-23,954,90.0,559,52.0,485,63.0,3296,417.0,693,50.0,756,81.0,408,24.0,1057,174.0,431,33.0,1388,143.0,3,0,1,2,0,0,0,0,0,3
2020-07-24,957,90.0,559,52.0,485,63.0,3298,417.0,695,50.0,756,81.0,408,24.0,1057,174.0,431,33.0,1391,144.0,3,0,0,2,2,0,0,0,0,3
2020-07-25,957,90.0,563,52.0,487,63.0,3300,417.0,695,50.0,756,81.0,410,25.0,1057,174.0,431,33.0,1392,144.0,0,4,2,2,0,0,2,0,0,1
2020-07-26,959,90.0,563,52.0,487,63.0,3301,417.0,695,50.0,756,81.0,412,25.0,1057,174.0,431,33.0,1398,144.0,2,0,0,1,0,0,2,0,0,6
2020-07-27,959,90.0,565,52.0,488,63.0,3304,417.0,695,50.0,756,81.0,415,25.0,1057,174.0,435,33.0,1402,144.0,0,2,1,3,0,0,3,0,4,4
2020-07-28,960,90.0,565,52.0,489,63.0,3306,417.0,697,50.0,756,81.0,418,25.0,1057,174.0,436,33.0,1405,144.0,1,0,1,2,2,0,3,0,1,3
2020-07-29,961,90.0,566,52.0,490,63.0,3312,417.0,703,50.0,757,81.0,418,25.0,1058,174.0,440,33.0,1407,144.0,1,1,1,6,6,1,0,1,4,2
2020-07-30,969,90.0,572,52.0,494,63.0,3316,417.0,713,50.0,759,81.0,420,25.0,1075,174.0,441,33.0,1414,144.0,8,6,4,4,10,2,2,17,1,7
2020-07-31,969,90.0,572,52.0,494,63.0,3319,417.0,714,50.0,759,81.0,420,25.0,1076,174.0,441,33.0,1417,144.0,0,0,0,3,1,0,0,1,0,3
2020-08-01,970,90.0,572,52.0,494,63.0,3334,417.0,716,50.0,761,81.0,420,25.0,1076,174.0,441,33.0,1419,144.0,1,0,0,15,2,2,0,0,0,2
2020-08-02,971,90.0,572,52.0,494,63.0,3343,417.0,729,50.0,762,81.0,421,25.0,1076,174.0,445,33.0,1423,144.0,1,0,0,9,13,1,1,0,4,4
2020-08-03,972,90.0,572,52.0,495,63.0,3353,417.0,733,50.0,764,81.0,422,25.0,1078,174.0,446,33.0,1429,144.0,1,0,1,10,4,2,1,2,1,6
2020-08-04,972,90.0,576,52.0,496,63.0,3360,417.0,734,50.0,771,81.0,422,25.0,1078,174.0,451,33.0,1430,144.0,0,4,1,7,1,7,0,0,5,1
2020-08-05,974,90.0,579,52.0,498,63.0,3378,417.0,734,50.0,772,81.0,424,25.0,1078,174.0,451,33.0,1440,145.0,2,3,2,18,0,1,2,0,0,10
2020-08-06,979,90.0,581,52.0,506,63.0,3381,417.0,735,50.0,775,81.0,424,25.0,1085,174.0,452,33.0,1444,145.0,5,2,8,3,1,3,0,7,1,4
2020-08-07,980,91.0,581,52.0,508,63.0,3383,417.0,735,50.0,775,81.0,427,25.0,1089,174.0,454,33.0,1451,145.0,1,0,2,2,0,0,3,4,2,7
2020-08-08,980,91.0,584,52.0,508,63.0,3392,417.0,739,50.0,775,81.0,427,25.0,1097,174.0,457,33.0,1455,145.0,0,3,0,9,4,0,0,8,3,4
2020-08-09,985,91.0,585,52.0,511,63.0,3404,417.0,739,50.0,777,81.0,429,25.0,1105,174.0,457,33.0,1457,145.0,5,1,3,12,0,2,2,8,0,2
2020-08-10,985,91.0,585,52.0,514,63.0,3422,417.0,744,50.0,783,81.0,429,25.0,1108,174.0,459,33.0,1472,145.0,0,0,3,18,5,6,0,3,2,15
2020-08-11,993,91.0,593,52.0,519,63.0,3437,417.0,748,50.0,787,81.0,432,25.0,1109,174.0,464,33.0,1479,145.0,8,8,5,15,4,4,3,1,5,7
2020-08-12,1004,91.0,594,52.0,522,63.0,3446,417.0,752,50.0,788,81.0,435,25.0,1115,174.0,469,33.0,1485,145.0,11,1,3,9,4,1,3,6,5,6
2020-08-13,1007,91.0,597,52.0,526,63.0,3460,417.0,758,50.0,794,81.0,441,25.0,1124,174.0,471,33.0,1490,145.0,3,3,4,14,6,6,6,9,2,5
2020-08-14,1012,91.0,600,52.0,532,63.0,3469,417.0,762,50.0,794,81.0,442,25.0,1132,174.0,473,33.0,1496,145.0,5,3,6,9,4,0,1,8,2,6
2020-08-15,1013,91.0,600,52.0,532,63.0,3476,417.0,764,50.0,797,81.0,444,25.0,1141,174.0,480,33.0,1497,145.0,1,0,0,7,2,3,2,9,7,1
2020-08-16,1020,91.0,604,52.0,535,63.0,3574,417.0,774,50.0,802,81.0,450,25.0,1161,174.0,486,33.0,1498,146.0,7,4,3,98,10,5,6,20,6,1
2020-08-17,1031,91.0,608,52.0,545,63.0,3596,417.0,779,50.0,806,81.0,461,25.0,1178,174.0,494,33.0,1504,146.0,11,4,10,22,5,4,11,17,8,6
2020-08-18,1036,91.0,613,52.0,548,63.0,3617,417.0,794,50.0,807,81.0,465,25.0,1188,175.0,505,33.0,1509,146.0,5,5,3,21,15,1,4,10,11,5
2020-08-19,1046,91.0,616,52.0,549,63.0,3635,417.0,813,50.0,818,81.0,466,25.0,1210,175.0,508,33.0,1513,146.0,10,3,1,18,19,11,1,22,3,4
2020-08-20,1061,91.0,622,52.0,552,63.0,3661,417.0,820,50.0,824,81.0,477,25.0,1221,175.0,509,33.0,1525,146.0,15,6,3,26,7,6,11,11,1,12
2020-08-21,1066,91.0,623,52.0,557,63.0,3673,417.0,842,50.0,825,81.0,485,25.0,1228,175.0,509,33.0,1536,146.0,5,1,5,12,22,1,8,7,0,11
2020-08-22,1069,91.0,625,52.0,557,63.0,3691,417.0,846,50.0,829,81.0,486,25.0,1235,175.0,510,33.0,1536,147.0,3,2,0,18,4,4,1,7,1,0
2020-08-23,1072,91.0,635,52.0,559,63.0,3708,417.0,854,50.0,835,81.0,489,25.0,1245,175.0,515,33.0,1538,147.0,3,10,2,17,8,6,3,10,5,2
2020-08-24,1083,91.0,641,52.0,570,63.0,3720,418.0,866,50.0,849,81.0,499,25.0,1264,175.0,517,33.0,1551,147.0,11,6,11,12,12,14,10,19,2,13
2020-08-25,1095,91.0,652,52.0,579,63.0,3742,418.0,874,50.0,851,81.0,509,25.0,1274,175.0,519,33.0,1559,147.0,12,11,9,22,8,2,10,10,2,8
2020-08-26,1118,91.0,654,52.0,583,63.0,3766,418.0,881,50.0,856,81.0,513,25.0,1298,175.0,523,33.0,1572,147.0,23,2,4,24,7,5,4,24,4,13
2020-08-27,1129,91.0,668,52.0,591,63.0,3800,418.0,892,50.0,862,81.0,516,25.0,1321,175.0,524,33.0,1583,147.0,11,14,8,34,11,6,3,23,1,11
2020-08-28,1151,91.0,671,52.0,593,64.0,3813,418.0,900,50.0,865,81.0,516,25.0,1339,175.0,530,33.0,1589,147.0,22,3,2,13,8,3,0,18,6,6
2020-08-29,1159,91.0,677,52.0,595,64.0,3833,418.0,908,50.0,870,81.0,517,25.0,1341,175.0,531,33.0,1595,148.0,8,6,2,20,8,5,1,2,1,6
2020-08-30,1171,91.0,693,52.0,601,65.0,3847,418.0,927,50.0,871,81.0,518,25.0,1354,176.0,535,33.0,1596,148.0,12,16,6,14,19,1,1,13,4,1
2020-08-31,1188,91.0,695,52.0,607,65.0,3863,418.0,945,50.0,880,81.0,521,25.0,1362,176.0,542,33.0,1602,148.0,17,2,6,16,18,9,3,8,7,6
2020-09-01,1209,92.0,706,52.0,617,65.0,3882,418.0,967,50.0,896,81.0,529,25.0,1382,176.0,542,33.0,1621,148.0,21,11,10,19,22,16,8,20,0,19
2020-09-02,1227,92.0,720,52.0,627,65.0,3903,418.0,986,50.0,914,81.0,530,25.0,1397,176.0,548,33.0,1636,148.0,18,14,10,21,19,18,1,15,6,15
2020-09-03,1233,93.0,731,52.0,638,65.0,3927,418.0,996,50.0,918,81.0,533,25.0,1409,176.0,550,33.0,1642,148.0,6,11,11,24,10,4,3,12,2,6
2020-09-04,1236,93.0,731,53.0,641,65.0,3929,418.0,1022,50.0,925,81.0,538,25.0,1420,176.0,550,33.0,1642,148.0,3,0,3,2,26,7,5,11,0,0
2020-09-05,1243,93.0,734,53.0,644,65.0,3946,418.0,1025,50.0,926,81.0,540,25.0,1421,177.0,551,33.0,1644,148.0,7,3,3,17,3,1,2,1,1,2
2020-09-06,1264,93.0,753,53.0,649,65.0,3956,418.0,1034,50.0,933,81.0,546,25.0,1428,177.0,556,33.0,1645,148.0,21,19,5,10,9,7,6,7,5,1
2020-09-07,1282,93.0,763,53.0,664,65.0,3971,418.0,1047,51.0,938,81.0,548,25.0,1442,177.0,560,33.0,1668,148.0,18,10,15,15,13,5,2,14,4,23
2020-09-08,1289,93.0,783,53.0,672,65.0,3989,418.0,1057,51.0,944,81.0,552,25.0,1450,177.0,565,33.0,1678,148.0,7,20,8,18,10,6,4,8,5,10
2020-09-09,1327,93.0,790,53.0,680,65.0,4017,418.0,1064,51.0,957,81.0,558,25.0,1463,177.0,569,33.0,1697,148.0,38,7,8,28,7,13,6,13,4,19
2020-09-10,1362,93.0,803,53.0,683,65.0,4043,418.0,1074,51.0,968,81.0,566,25.0,1475,177.0,572,33.0,1721,148.0,35,13,3,26,10,11,8,12,3,24
2020-09-11,1387,93.0,805,53.0,685,65.0,4046,418.0,1080,51.0,973,81.0,577,25.0,1484,177.0,581,33.0,1732,148.0,25,2,2,3,6,5,11,9,9,11
2020-09-12,1394,93.0,811,53.0,686,65.0,4078,418.0,1085,51.0,975,81.0,577,25.0,1491,177.0,582,33.0,1745,148.0,7,6,1,32,5,2,0,7,1,13
2020-09-13,1418,93.0,827,54.0,688,65.0,4097,418.0,1095,51.0,977,81.0,581,25.0,1492,177.0,587,33.0,1752,148.0,24,16,2,19,10,2,4,1,5,7
2020-09-14,1450,93.0,833,54.0,692,65.0,4138,418.0,1106,51.0,996,81.0,587,25.0,1500,177.0,595,33.0,1773,148.0,32,6,4,41,11,19,6,8,8,21
2020-09-15,1478,94.0,846,54.0,704,65.0,4168,419.0,1126,51.0,1004,81.0,590,25.0,1507,177.0,602,33.0,1784,149.0,28,13,12,30,20,8,3,7,7,11
2020-09-16,1492,94.0,855,54.0,709,65.0,4210,419.0,1136,51.0,1009,81.0,595,25.0,1519,178.0,606,33.0,1788,149.0,14,9,5,42,10,5,5,12,4,4
2020-09-17,1512,94.0,857,54.0,723,65.0,4233,419.0,1147,51.0,1015,81.0,596,25.0,1526,178.0,617,33.0,1794,149.0,20,2,14,23,11,6,1,7,11,6
2020-09-18,1526,95.0,872,54.0,731,65.0,4237,419.0,1157,52.0,1021,82.0,596,25.0,1531,178.0,622,33.0,1811,149.0,14,15,8,4,10,6,0,5,5,17
2020-09-19,1534,97.0,875,54.0,731,65.0,4261,420.0,1157,52.0,1025,83.0,603,25.0,1532,178.0,630,33.0,1812,149.0,8,3,0,24,0,4,7,1,8,1
2020-09-20,1566,97.0,884,54.0,739,65.0,4297,420.0,1170,52.0,1030,83.0,605,25.0,1535,178.0,633,33.0,1821,149.0,32,9,8,36,13,5,2,3,3,9
2020-09-21,1595,97.0,895,54.0,753,65.0,4341,420.0,1181,53.0,1037,83.0,611,25.0,1537,178.0,642,33.0,1832,149.0,29,11,14,44,11,7,6,2,9,11
2020-09-22,1656,97.0,914,54.0,771,65.0,4389,420.0,1186,53.0,1047,83.0,614,25.0,1539,178.0,648,33.0,1874,149.0,61,19,18,48,5,10,3,2,6,42
2020-09-23,1691,97.0,949,54.0,789,65.0,4424,420.0,1196,53.0,1076,83.0,615,25.0,1542,179.0,669,33.0,1893,149.0,35,35,18,35,10,29,1,3,21,19
2020-09-24,1724,97.0,993,54.0,794,65.0,4461,420.0,1219,53.0,1089,83.0,619,25.0,1545,179.0,675,33.0,1911,149.0,33,44,5,37,23,13,4,3,6,18
2020-09-25,1776,97.0,999,54.0,795,65.0,4504,421.0,1234,53.0,1101,84.0,620,25.0,1554,179.0,694,33.0,1937,149.0,52,6,1,43,15,12,1,9,19,26
2020-09-26,1822,97.0,1007,54.0,806,65.0,4541,421.0,1278,53.0,1109,84.0,629,25.0,1561,179.0,713,33.0,1957,149.0,46,8,11,37,44,8,9,7,19,20
2020-09-27,1862,97.0,1036,54.0,830,65.0,4613,422.0,1335,53.0,1123,84.0,639,25.0,1565,180.0,732,33.0,1988,149.0,40,29,24,72,57,14,10,4,19,31
2020-09-28,1933,97.0,1061,54.0,846,65.0,4734,422.0,1361,53.0,1139,84.0,649,25.0,1578,180.0,746,33.0,2015,149.0,71,25,16,121,26,16,10,13,14,27
2020-09-29,2033,97.0,1094,54.0,870,65.0,4848,423.0,1423,53.0,1170,84.0,657,25.0,1612,181.0,760,33.0,2078,149.0,100,33,24,114,62,31,8,34,14,63
2020-09-30,2136,97.0,1177,54.0,892,65.0,4998,423.0,1462,53.0,1203,84.0,668,25.0,1625,181.0,791,33.0,2141,149.0,103,83,22,150,39,33,11,13,31,63
2020-10-01,2218,97.0,1224,54.0,915,65.0,5136,423.0,1540,53.0,1250,84.0,677,26.0,1641,181.0,815,33.0,2194,149.0,82,47,23,138,78,47,9,16,24,53
2020-10-02,2274,97.0,1294,54.0,934,65.0,5245,428.0,1618,53.0,1262,84.0,691,26.0,1666,182.0,857,33.0,2235,149.0,56,70,19,109,78,12,14,25,42,41
2020-10-03,2347,97.0,1330,54.0,962,65.0,5345,428.0,1720,54.0,1286,84.0,707,26.0,1694,182.0,897,33.0,2268,149.0,73,36,28,100,102,24,16,28,40,33
2020-10-04,2432,99.0,1374,54.0,999,65.0,5541,428.0,1797,54.0,1322,84.0,724,26.0,1713,182.0,924,33.0,2305,149.0,85,44,37,196,77,36,17,19,27,37
2020-10-05,2497,100.0,1430,54.0,1044,65.0,5684,429.0,1872,54.0,1372,84.0,736,26.0,1741,182.0,974,33.0,2362,149.0,65,56,45,143,75,50,12,28,50,57
2020-10-06,2577,100.0,1469,54.0,1072,65.0,5947,430.0,1952,54.0,1436,84.0,745,26.0,1787,183.0,1018,33.0,2464,149.0,80,39,28,263,80,64,9,46,44,102
2020-10-07,2756,100.0,1493,54.0,1123,65.0,6206,431.0,2043,55.0,1494,84.0,766,26.0,1829,183.0,1105,33.0,2531,149.0,179,24,51,259,91,58,21,42,87,67
2020-10-08,2889,100.0,1543,54.0,1176,65.0,6520,436.0,2127,55.0,1599,84.0,794,26.0,1856,183.0,1139,33.0,2609,149.0,133,50,53,314,84,105,28,27,34,78
2020-10-09,3082,100.0,1580,54.0,1239,65.0,6867,440.0,2215,57.0,1677,86.0,813,26.0,1923,184.0,1193,33.0,2649,149.0,193,37,63,347,88,78,19,67,54,40
2020-10-10,3190,100.0,1643,54.0,1281,66.0,7110,441.0,2303,57.0,1778,86.0,846,26.0,1971,184.0,1249,33.0,2679,149.0,108,63,42,243,88,101,33,48,56,30
2020-10-11,3294,100.0,1684,56.0,1386,66.0,7413,449.0,2443,57.0,1801,86.0,869,26.0,2001,186.0,1279,33.0,2746,149.0,104,41,105,303,140,23,23,30,30,67
2020-10-12,3506,102.0,1735,58.0,1562,66.0,7690,449.0,2563,58.0,1852,87.0,901,26.0,2061,186.0,1350,35.0,2841,149.0,212,51,176,277,120,51,32,60,71,95
2020-10-13,3675,103.0,1833,58.0,1671,68.0,8122,452.0,2612,58.0,1931,87.0,935,26.0,2125,188.0,1425,35.0,3022,149.0,169,98,109,432,49,79,34,64,75,181
2020-10-14,3864,106.0,1934,58.0,1790,71.0,8644,456.0,2722,58.0,2061,87.0,968,26.0,2190,189.0,1492,35.0,3212,149.0,189,101,119,522,110,130,33,65,67,190
2020-10-15,4146,108.0,2145,59.0,1953,72.0,9182,462.0,2830,59.0,2222,88.0,1007,26.0,2277,189.0,1576,35.0,3402,151.0,282,211,163,538,108,161,39,87,84,190
2020-10-16,4381,108.0,2412,60.0,2163,73.0,9861,467.0,3052,60.0,2453,89.0,1038,26.0,2348,190.0,1620,35.0,3583,153.0,235,267,210,679,222,231,31,71,44,181
2020-10-17,4564,113.0,2617,62.0,2367,76.0,10478,468.0,3275,61.0,2600,91.0,1078,26.0,2395,191.0,1667,35.0,3693,153.0,183,205,204,617,223,147,40,47,47,110
2020-10-18,4739,115.0,2844,63.0,2481,77.0,11104,469.0,3370,62.0,2781,92.0,1116,26.0,2462,191.0,1710,35.0,3835,153.0,175,227,114,626,95,181,38,67,43,142
2020-10-19,4937,118.0,3035,63.0,2575,78.0,11774,470.0,3593,64.0,2969,93.0,1167,26.0,2580,192.0,1771,37.0,4007,155.0,198,191,94,670,223,188,51,118,61,172
2020-10-20,5263,120.0,3215,65.0,2812,80.0,12608,472.0,3895,64.0,3233,93.0,1242,26.0,2748,194.0,1886,37.0,4271,155.0,326,180,237,834,302,264,75,168,115,264
2020-10-21,5639,122.0,3497,67.0,3017,83.0,13336,483.0,4161,66.0,3430,95.0,1318,26.0,2874,195.0,1968,37.0,4473,157.0,376,282,205,728,266,197,76,126,82,202
2020-10-22,5926,122.0,3717,70.0,3234,85.0,14086,488.0,4387,72.0,3720,95.0,1416,26.0,2925,197.0,2031,37.0,4650,157.0,287,220,217,750,226,290,98,51,63,177
2020-10-23,6134,124.0,3984,73.0,3415,85.0,14620,501.0,4706,72.0,3892,98.0,1494,26.0,3005,197.0,2088,37.0,4763,160.0,208,267,181,534,319,172,78,80,57,113
2020-10-24,6398,124.0,4195,73.0,3650,86.0,15197,508.0,4965,75.0,4005,99.0,1515,27.0,3087,199.0,2176,37.0,4871,161.0,264,211,235,577,259,113,21,82,88,108
2020-10-25,6734,128.0,4343,74.0,3773,90.0,15618,526.0,5247,77.0,4169,104.0,1583,27.0,3137,201.0,2245,37.0,5038,167.0,336,148,123,421,282,164,68,50,69,167
2020-10-26,7237,132.0,4645,75.0,3986,92.0,16406,536.0,5469,79.0,4383,107.0,1655,27.0,3164,204.0,2307,37.0,5281,167.0,503,302,213,788,222,214,72,27,62,243
2020-10-27,7686,137.0,4856,78.0,4197,92.0,17138,553.0,5668,80.0,4619,109.0,1736,27.0,3304,206.0,2416,37.0,5505,168.0,449,211,211,732,199,236,81,140,109,224
2020-10-28,8067,140.0,5131,80.0,4367,92.0,18049,566.0,5893,82.0,4881,115.0,1846,27.0,3368,207.0,2571,37.0,5739,171.0,381,275,170,911,225,262,110,64,155,234
2020-10-29,8414,144.0,5467,85.0,4521,95.0,18603,579.0,6145,82.0,5148,116.0,1915,27.0,3467,209.0,2710,37.0,6001,171.0,347,336,154,554,252,267,69,99,139,262
2020-10-30,8682,145.0,5655,85.0,4690,100.0,19304,589.0,6390,86.0,5339,118.0,2043,28.0,3581,214.0,2794,37.0,6157,175.0,268,188,169,701,245,191,128,114,84,156
2020-10-31,9113,150.0,5860,90.0,4891,106.0,19862,607.0,6622,90.0,5528,123.0,2111,29.0,3670,217.0,2873,37.0,6328,182.0,431,205,201,558,232,189,68,89,79,171
2020-11-01,9753,156.0,6030,91.0,5050,108.0,20488,623.0,6832,95.0,5735,127.0,2213,32.0,3721,219.0,2958,45.0,6585,188.0,640,170,159,626,210,207,102,51,85,257
2020-11-02,10084,161.0,6224,93.0,5177,114.0,20986,637.0,6977,96.0,5919,129.0,2293,32.0,3837,220.0,3061,50.0,6739,189.0,331,194,127,498,145,184,80,116,103,154
